集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,キシュウスズメノヒエ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,コウキヤガラ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,シズイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23793,テフリルトリオン・トリアファモン粒剤,ボデーガードプロ１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,ウリカワ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,オモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,キシュウスズメノヒエ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,クログワイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,コウキヤガラ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,セリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,ヘラオモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,ホタルイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23794,テフリルトリオン・トリアファモン水和剤,カウンシルコンプリートフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,ウリカワ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,オモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,キシュウスズメノヒエ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,クログワイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,コウキヤガラ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,セリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,ヘラオモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,ホタルイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23795,テフリルトリオン・トリアファモン水和剤,ボデーガードプロフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,オモダカ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,クログワイ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,コウキヤガラ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,シズイ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,ヘラオモダカ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23814,テフリルトリオン・フェントラザミド・メタゾスルフロン水和剤,シグナスフロアブル,水田一年生雑草,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23816,フェントラザミド・ベンゾビシクロン・メタゾスルフロン水和剤,天空フロアブル,一年生雑草及び多年生広葉雑草,原液湛水散布又は無人航空機による滴下
稲,移植水稲,除草剤,23820,ジメタメトリン・ブタクロール粒剤,クラール１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23820,ジメタメトリン・ブタクロール粒剤,クラール１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23820,ジメタメトリン・ブタクロール粒剤,クラール１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23820,ジメタメトリン・ブタクロール粒剤,クラール１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23820,ジメタメトリン・ブタクロール粒剤,クラール１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23820,ジメタメトリン・ブタクロール粒剤,クラール１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23835,テフリルトリオン・ピラクロニル・モリネート粒剤,イッソウ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23835,テフリルトリオン・ピラクロニル・モリネート粒剤,イッソウ１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23835,テフリルトリオン・ピラクロニル・モリネート粒剤,イッソウ１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
